trio;booth;musician;age;sex;instrument;yearsInstrument;yearsImpro;knowingA;knowingB;knowingC;influenceA;influenceB;influenceC;like;disturbed;goodEnd;goodEndbc;guessPromptA;guessPromptB;guessPromptC;likedImpro;nb_pedal_press;pedal_press;prompt_ecoute_Louise;prompt_heard;searchedEnd;searchedEndA;searchedEndAbc;searchedEndB;searchedEndBbc;searchedEndC;searchedEndCbc;take;knowing;influence;CONT;EMP;DIS;BESA;exp_part;experience;familiarity;trioTake;startA;startB;startC;endA;endB;endC;startAll;endAll;promptTime;syncIndex;duration;type;number;pedalA;pedalB;pedalC;numberPedals;goalAchievementAll;goodEndAll;goodImproAll;goodEndA;goodEndB;goodEndC;endAmB;endAmC;endCmB;syncDiff;syncRange;goodEndAmB;goodEndAmC;goodEndCmB;dist_to_prompt;instrument_type;guessOwnPrompt;endOwn;endOthers;guessOwnPrompt_acc;dist_to_end;dist_to_others;type_h;shared_h;achievement;prompt_heard_A;prompt_heard_B;prompt_heard_C;MR_A;MR_B;MR_C;MR_glob;dprime;criterion;influenced
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;3.0;on a cherche  se retrouver mais le resultat n'etait pas genial;We-Goal;We-Goal;We-Goal;3.0;;;NOUS;We-Goal;;;;;;;;7;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p1;More;Familiar;307;12.635328798185899;25.971020408163298;18.250999999999998;218.504444444444;217.987619047619;222.67197278911598;12.635328798185899;222.67197278911598;174.324988662132;2.9506273620559402;210.03664399093003;We-Goal;3;0.0;0.0;0.0;3;48.3469841269841;1.1547005383792501;4.33333333333333;5.0;5.0;3.0;0.5168253968249985;4.167528344671979;4.684353741496977;3.1229024943313184;4.684353741496977;0.0;2.0;2.0;48.34698412698398;DRUMS;We-Goal;222.67197278911598;218.24603174603152;True;0.0;4.425941043084464;We-Goal;2.0;48.34698412698398;No-Goal;We-Goal;We-Goal;0.0;1.0;;0.5;1.1052170494915392;-0.12188122545031208;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;6.0;bonne ecoute  la fin;No-Goal;Me-Goal;Me-Goal;5.0;;;MOI;Me-Goal;;;;;;;;8;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p1;More;Familiar;308;7.6446712018140595;21.7057142857143;20.0;166.626349206349;184.133560090703;180.429977324263;7.6446712018140595;184.133560090703;153.044988662132;7.07026455026456;176.488888888889;Me-Goal;3;0.0;0.0;0.0;3;31.088571428571402;0.577350269189626;5.0;5.0;6.0;6.0;17.50721088435401;13.803628117914002;3.7035827664400074;11.671473922902672;17.50721088435401;1.0;1.0;0.0;27.384988662131008;DRUMS;Me-Goal;180.429977324263;175.379954648526;True;3.7035827664400074;5.0500226757370115;Me-Goal;3.0;27.384988662131008;Me-Goal;Me-Goal;Me-Goal;0.0;1.0;;0.5;1.515190105911642;0.577582683163116;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;6.0;resolution NaNturelle;Me-Goal;We-Goal;No-Goal;6.0;;;X;No-Goal;;;;;;;;9;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p2;More;Familiar;309;5.04857142857143;7.597777777777781;27.605306122449;180.450929705215;204.25682539682498;211.826621315193;5.04857142857143;211.826621315193;154.084988662132;12.9818291761149;206.778049886621;Me-Goal;1;0.0;0.0;0.0;3;57.7416326530612;1.0;5.66666666666667;5.0;7.0;6.0;23.805895691609976;31.37569160997799;7.5697959183680155;20.91712773998533;31.37569160997799;2.0;1.0;1.0;57.741632653061004;DRUMS;No-Goal;211.826621315193;192.35387755102;True;0.0;19.472743764173003;Me-Goal;1.0;;Me-Goal;No-Goal;No-Goal;1.0;0.0;;0.5;1.515190105911642;0.577582683163116;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;3.0;courbe dyNaNmique commune mais materiaux qui fonctionnent moyen ensemble;We-Goal;Me-Goal;We-Goal;2.0;;;NOUS;We-Goal;;;;;;;;10;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p2;More;Familiar;310;8.0;20.4356009070295;16.6212698412698;208.575011337868;203.940544217687;212.02317460317502;8.0;212.02317460317502;146.104988662132;3.84359788359788;204.02317460317502;We-Goal;1;0.0;0.0;0.0;3;65.9181859410431;1.5275252316519499;3.8333333333333304;5.0;6.0;3.0;4.634467120181;3.4481632653070164;8.082630385488017;5.388420256992011;8.082630385488017;1.0;2.0;3.0;65.91818594104302;DRUMS;We-Goal;212.02317460317502;206.2577777777775;True;0.0;5.7653968253975165;We-Goal;1.0;65.91818594104302;No-Goal;No-Goal;We-Goal;0.0;0.0;;0.0;1.1052170494915392;-0.12188122545031208;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;5.0;coherent / amusant;Me-Goal;No-Goal;No-Goal;5.0;;;X;No-Goal;;;;;;;;12;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p2;More;Familiar;312;8.638412698412699;20.6501133786848;8.58952380952381;208.92820861678;229.36176870748298;209.810204081633;8.58952380952381;229.36176870748298;168.62498866213198;13.3283749055178;220.77224489795898;We-Goal;1;0.0;0.0;0.0;3;60.736780045351495;1.04083299973307;4.66666666666667;3.0;4.5;5.0;20.43356009070297;0.8819954648529915;19.551564625849977;13.622373393801979;20.43356009070297;1.5;2.0;0.5;41.18521541950102;DRUMS;No-Goal;209.810204081633;219.14498866213148;True;19.551564625849977;9.334784580498479;We-Goal;1.0;;We-Goal;No-Goal;No-Goal;0.0;1.0;;0.5;1.1052170494915392;-0.12188122545031208;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;4.0;un peu arbitraire;Me-Goal;No-Goal;Me-Goal;5.0;;;MOI;Me-Goal;;;;;;;;13;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p3;More;Familiar;313;7.58181405895692;11.521859410430801;10.0;168.403310657596;188.48866213151902;183.450113378685;7.58181405895692;188.48866213151902;167.384988662132;8.37463340891912;180.90684807256198;Me-Goal;3;0.0;0.0;0.0;3;21.1036734693878;0.577350269189626;5.16666666666667;4.0;5.0;4.0;20.085351473923026;15.046802721088994;5.038548752834032;13.390234315948684;20.085351473923026;1.0;0.0;1.0;16.065124716552987;DRUMS;Me-Goal;183.450113378685;178.4459863945575;True;5.038548752834032;5.004126984127481;Me-Goal;3.0;16.065124716552987;Me-Goal;Me-Goal;Me-Goal;1.0;0.0;;0.5;1.515190105911642;0.577582683163116;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;4.0;un peu abrupte mais efficace;No-Goal;We-Goal;We-Goal;5.0;;;NOUS;We-Goal;;;;;;;;14;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p3;More;Familiar;314;20.430612244898;18.9868934240363;18.656643990929698;175.80249433106601;178.020453514739;177.985532879819;18.656643990929698;178.020453514739;156.824988662132;0.750959939531356;159.36380952381;We-Goal;3;0.0;0.0;0.0;3;21.1954648526077;1.5275252316519499;5.33333333333333;7.0;6.0;4.0;2.217959183672974;2.1830385487529895;0.03492063491998465;1.4786394557819829;2.217959183672974;1.0;3.0;2.0;21.160544217687004;DRUMS;We-Goal;177.985532879819;176.9114739229025;True;0.03492063491998465;1.0740589569165024;We-Goal;3.0;21.19546485260699;We-Goal;We-Goal;We-Goal;0.0;1.0;;0.5;1.1052170494915392;-0.12188122545031208;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;1.0;globalement pourri;We-Goal;We-Goal;We-Goal;2.0;;;NOUS;We-Goal;;;;;;;;15;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p3;More;Familiar;315;6.80258503401361;8.89582766439909;19.8080272108844;185.669070294785;182.661904761905;185.773832199546;6.80258503401361;185.773832199546;156.674988662132;1.07222978080121;178.971247165533;We-Goal;2;0.0;0.0;0.0;3;29.098843537415;2.08166599946613;3.3333333333333304;5.0;4.0;1.0;3.007165532880009;0.10476190476100555;3.1119274376410146;2.0746182917606766;3.1119274376410146;1.0;4.0;3.0;29.098843537414012;DRUMS;We-Goal;185.773832199546;184.165487528345;True;0.0;1.608344671200996;We-Goal;2.0;29.098843537414012;No-Goal;We-Goal;We-Goal;0.0;1.0;;0.5;1.1052170494915392;-0.12188122545031208;7.0
3;c;9;40;m;Drums;34;20;1.0;3.0;;5.0;6.0;;6.0;5.0;6.0;arrt brusque plus couillette pour conclure en paix;We-Goal;Me-Goal;No-Goal;6.0;;;X;No-Goal;;;;;;;;16;2.0;5.5;19.0;29.0;23.0;71.0;exp2-p3;More;Familiar;316;12.499637188208599;13.8665306122449;3.8892063492063498;230.100090702948;209.205578231293;234.489115646259;3.8892063492063498;234.489115646259;167.834988662132;9.890854119425551;230.599909297052;Me-Goal;1;0.0;0.0;0.0;3;66.654126984127;0.577350269189626;6.0;6.0;5.0;6.0;20.89451247165499;4.389024943311;25.28353741496599;16.855691609977328;25.28353741496599;1.0;0.0;1.0;66.654126984127;DRUMS;No-Goal;234.489115646259;219.6528344671205;True;0.0;14.836281179138496;Me-Goal;1.0;;No-Goal;Me-Goal;No-Goal;0.0;1.0;;0.5;1.515190105911642;0.577582683163116;7.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;5.0;je me questionne sur la duree imposee;No-Goal;No-Goal;No-Goal;5.0;;;;No-Goal;1.0;; NaN;1.0;retrait au moment d'une transition;0.0; NaN;1;2.0;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;401;9.0;13.304807256235799;10.6787755102041;281.188979591837;275.80122448979597;278.564943310658;9.0;281.188979591837;;2.6705971277400002;272.188979591837;No-Goal;0;268.17498866;206.11498866;99.52498866;3;281.188979591837;0.577350269189626;0.0;5.0;6.0;6.0;5.387755102041012;2.6240362811789737;2.7637188208620387;3.591836734694008;5.387755102041012;1.0;1.0;0.0;;GUITAR;No-Goal;281.188979591837;277.18308390022696;True;0.0;4.0058956916100215;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;je me posais pas la question de la duree imposee;No-Goal;No-Goal;No-Goal;6.0;2.0;1.0;;No-Goal;0.0;; NaN;1.0;retrait au moment d'une transition;0.0; NaN;2;2.0;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;402;14.2217233560091;2.7338321995464905;13.0404081632653;233.85555555555598;238.61174603174598;242.20358276643998;2.7338321995464905;242.20358276643998;;3.97995464852608;239.469750566893;No-Goal;0;240.46498866;214.61498866;232.31498866;3;242.20358276643998;0.577350269189626;0.0;6.0;6.0;7.0;4.75619047619;8.348027210883998;3.591836734693999;5.565351473922665;8.348027210883998;0.0;1.0;1.0;;GUITAR;No-Goal;233.85555555555598;240.407664399093;True;8.348027210883998;6.552108843537013;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;la forme pouvait encore se developper;No-Goal;No-Goal;No-Goal;5.0;3.0;1.0;;No-Goal;0.0;; NaN;1.0;fin d'une idee commune;1.0;fin d'une idee commune;3;2.0;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;403;7.29945578231293;23.5684807256236;9.09836734693878;247.197233560091;243.48167800453498;255.96231292517;7.29945578231293;255.96231292517;;7.0819047619047595;248.662857142857;No-Goal;0;249.69498866;-1.0;225.20498866;2;255.96231292517;1.0;0.0;6.0;5.0;7.0;3.7155555555560227;8.765079365079004;12.480634920635026;8.32042328042335;12.480634920635026;1.0;1.0;2.0;;GUITAR;No-Goal;247.197233560091;249.7219954648525;True;8.765079365079004;2.5247619047615046;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;ce n'etait pas finit;No-Goal;No-Goal;No-Goal;5.0;3.0;1.0;;No-Goal;0.0;; NaN;1.0;retrait Ã  la fin d'une idee;0.0; NaN;4;2.0;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;404;3.06907029478458;4.3272108843537405;4.90090702947846;319.731383219955;294.331111111111;326.790340136054;3.06907029478458;326.790340136054;;13.172728647014301;323.72126984127004;No-Goal;0;308.07498866;293.20498866;298.93498866;3;326.790340136054;1.5275252316519499;0.0;6.0;3.0;5.0;25.40027210884398;7.058956916099021;32.459229024943;21.639486016628666;32.459229024943;3.0;1.0;2.0;319.731383219955;GUITAR;No-Goal;319.731383219955;310.56072562358247;True;7.058956916099021;9.170657596372507;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;2.0;pas NaNturelle 5;Me-Goal;Me-Goal;;1.0;;;MOI;Me-Goal;;;;;;;;5;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;405;5.31696145124717;8.71224489795918;7.097913832199549;187.831156462585;151.567573696145;189.34072562358298;5.31696145124717;189.34072562358298;148.824988662132;13.094240362811801;184.023764172336;Me-Goal;2;0.0;0.0;0.0;3;40.5157369614512;2.08166599946613;5.0;2.0;6.0;5.0;36.26358276644001;1.5095691609979838;37.77315192743799;25.182101284958662;37.77315192743799;4.0;3.0;1.0;39.006167800453;GUITAR;Me-Goal;187.831156462585;170.454149659864;True;1.5095691609979838;17.377006802721013;Me-Goal;2.0;39.006167800453;Me-Goal;Me-Goal;No-Goal;;1.0;0.0;0.5;4.201003922804599;-0.9897303447655139;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;7.0;evidente;Me-Goal;Me-Goal;Me-Goal;6.0;;;MOI;Me-Goal;;;;;;;;6;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;406;10.0;5.6931065759637205;7.292471655328799;154.723401360544;158.495827664399;164.871337868481;5.6931065759637205;164.871337868481;155.224988662132;5.50781557067272;159.17823129251698;Me-Goal;3;0.0;0.0;0.0;3;9.64634920634921;0.577350269189626;6.0;7.0;6.0;6.0;3.7724263038550134;10.147936507937004;6.375510204081991;6.765291005291336;10.147936507937004;1.0;1.0;0.0;-0.5015873015880175;GUITAR;Me-Goal;154.723401360544;161.68358276644;True;10.147936507937004;6.960181405896009;Me-Goal;3.0;-0.5015873015880175;Me-Goal;Me-Goal;Me-Goal;;1.0;1.0;1.0;4.201003922804599;-0.9897303447655139;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;presque NaNturelle;No-Goal;Me-Goal;No-Goal;5.0;;;NOUS;We-Goal;;;;;;;;7;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;407;7.10689342403628;10.0;10.913242630385499;295.607210884354;253.416099773243;288.594149659864;7.10689342403628;295.607210884354;164.87498866213198;16.4013907785336;288.500317460317;We-Goal;2;0.0;0.0;0.0;3;130.732222222222;0.763762615825973;5.0;6.0;4.5;5.0;42.19111111111101;7.013061224490002;35.17804988662101;28.127407407407343;42.19111111111101;1.5;1.0;0.5;130.73222222222202;GUITAR;No-Goal;295.607210884354;271.0051247165535;False;0.0;24.602086167800508;We-Goal;1.0;;No-Goal;No-Goal;We-Goal;;0.0;0.0;0.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;a peu pres NaNturelle;No-Goal;No-Goal;Me-Goal;5.0;;;X;No-Goal;;;;;;;;8;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;408;4.35614512471655;1.32702947845805;8.04675736961451;332.50136054421796;326.88213151927397;180.184535147392;1.32702947845805;332.50136054421796;139.964988662132;52.6453514739229;331.17433106576;Me-Goal;1;0.0;0.0;0.0;3;192.536371882086;0.288675134594813;5.5;6.0;5.5;6.0;5.619229024943991;152.31682539682595;146.69759637188196;101.54455026455064;152.31682539682595;0.5;0.0;0.5;192.53637188208597;GUITAR;No-Goal;332.50136054421796;253.533333333333;True;0.0;78.96802721088497;Me-Goal;1.0;;No-Goal;No-Goal;Me-Goal;;1.0;1.0;1.0;4.201003922804599;-0.9897303447655139;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;4.0;pas NaNturelle;We-Goal;No-Goal;No-Goal;4.0;;;NOUS;We-Goal;;;;;;;;9;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;409;19.3231292517007;14.4531972789116;15.4060317460317;216.16276643990898;209.440045351474;219.22780045351502;14.4531972789116;219.22780045351502;170.914988662132;4.28426303854875;204.77460317460302;We-Goal;3;0.0;0.0;0.0;3;48.3128117913832;1.1547005383792501;4.66666666666667;4.0;6.0;4.0;6.72272108843498;3.065034013606038;9.787755102041018;6.525170068027346;9.787755102041018;2.0;0.0;2.0;45.247777777776975;GUITAR;We-Goal;216.16276643990898;214.33392290249452;True;3.065034013606038;1.828843537414457;We-Goal;3.0;48.31281179138301;We-Goal;We-Goal;We-Goal;;0.0;0.0;0.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;2.0;pas NaNturelle;No-Goal;We-Goal;We-Goal;4.0;;;X;No-Goal;;;;;;;;10;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;410;6.38952380952381;6.13609977324263;6.540181405895691;271.83224489795896;249.936009070295;264.146712018141;6.13609977324263;271.83224489795896;;9.860589569161;265.69614512471696;We-Goal;1;0.0;0.0;0.0;3;126.677256235828;2.08166599946613;4.0;2.0;3.0;6.0;21.896235827663958;7.68553287981797;14.210702947845988;14.597490551775971;21.896235827663958;1.0;4.0;3.0;126.67725623582697;GUITAR;No-Goal;271.83224489795896;257.041360544218;True;0.0;14.790884353740978;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;0.0;0.0;0.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;NaNturelle;No-Goal;No-Goal;No-Goal;4.0;;;NOUS;We-Goal;;;;;;;;11;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;411;4.166575963718819;4.568662131519269;4.22045351473923;237.333650793651;241.315600907029;225.305986394558;4.166575963718819;241.315600907029;;6.66385487528344;237.149024943311;We-Goal;1;0.0;0.0;0.0;3;99.000612244898;1.1547005383792501;5.16666666666667;6.0;4.0;4.0;3.981950113377991;12.027664399092998;16.00961451247099;10.673076341647326;16.00961451247099;2.0;2.0;0.0;95.018662131519;GUITAR;No-Goal;237.333650793651;233.3107936507935;False;3.981950113377991;4.022857142857504;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;attendue;No-Goal;No-Goal;Me-Goal;5.0;;;NOUS;We-Goal;;;;;;;;12;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;412;9.11931972789116;17.0;5.9535147392290195;305.802040816327;297.344263038549;298.290113378685;5.9535147392290195;305.802040816327;144.954988662132;5.32323507180651;299.84852607709803;We-Goal;3;0.0;0.0;0.0;3;160.847052154195;1.1547005383792501;5.0;6.0;6.0;4.0;8.457777777778006;7.511927437641987;0.945850340136019;5.63851851851867;8.457777777778006;0.0;2.0;2.0;160.847052154195;GUITAR;No-Goal;305.802040816327;297.81718820861704;False;0.0;7.984852607709968;We-Goal;1.0;;No-Goal;No-Goal;We-Goal;;1.0;0.0;0.5;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;construite;No-Goal;We-Goal;Me-Goal;4.0;;;MOI;Me-Goal;;;;;;;;13;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;413;7.10789115646258;5.5454421768707505;2.13718820861678;199.52757369614497;199.516598639456;197.02027210884398;2.13718820861678;199.52757369614497;159.614988662132;0.839425547996967;197.390385487528;Me-Goal;3;0.0;0.0;0.0;3;39.9125850340136;0.288675134594813;5.0;6.0;6.5;6.0;0.010975056688977247;2.5073015873009865;2.4963265306120093;1.671534391533991;2.5073015873009865;0.5;0.0;0.5;39.91258503401298;GUITAR;No-Goal;199.52757369614497;198.26843537415;False;0.0;1.2591383219949819;Me-Goal;1.0;;No-Goal;Me-Goal;No-Goal;;0.0;0.0;0.0;4.201003922804599;-0.9897303447655139;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;5.0;anticipee;No-Goal;We-Goal;Me-Goal;5.0;;;MOI;Me-Goal;;;;;;;;14;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;414;2.9433560090702904;17.1131519274376;8.0;215.59505668934202;215.304716553288;188.99052154195;2.9433560090702904;215.59505668934202;164.15498866213198;8.96495842781558;212.651700680272;Me-Goal;2;0.0;0.0;0.0;3;51.440068027210906;1.5275252316519499;6.0;5.0;7.0;4.0;0.2903401360540272;26.604535147392028;26.314195011338;17.73635676492802;26.604535147392028;2.0;1.0;3.0;51.44006802721003;GUITAR;No-Goal;215.59505668934202;202.147619047619;False;0.0;13.447437641723013;Me-Goal;1.0;;No-Goal;No-Goal;Me-Goal;;0.0;1.0;0.5;4.201003922804599;-0.9897303447655139;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;pas mal;No-Goal;No-Goal;No-Goal;4.0;;;X;No-Goal;;;;;;;;15;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;415;2.3497052154194997;0.0;7.98190476190476;165.254467120181;171.871428571429;165.181632653061;0.0;171.871428571429;142.004988662132;4.4355857898715;171.871428571429;We-Goal;2;0.0;0.0;0.0;3;29.866439909297;0.577350269189626;3.8333333333333304;6.0;5.0;5.0;6.616961451247988;0.07283446712000341;6.689795918367992;4.459863945578661;6.689795918367992;1.0;1.0;0.0;23.249478458048998;GUITAR;No-Goal;165.254467120181;168.52653061224498;True;6.616961451247988;3.272063492063978;We-Goal;2.0;;No-Goal;We-Goal;We-Goal;;0.0;0.0;0.0;;;6.0
4;a;10;45;m;guitare;30;30;;1.0;3.0;;7.0;7.0;7.0;2.0;6.0;construite;No-Goal;We-Goal;No-Goal;4.0;;;X;No-Goal;;;;;;;;16;2.0;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;416;4.91587301587302;6.296734693877551;6.70580498866213;183.708526077098;162.566575963719;185.333832199546;4.91587301587302;185.333832199546;158.12498866213198;8.13085411942555;180.417959183673;Me-Goal;1;0.0;0.0;0.0;3;27.208843537415;0.0;5.16666666666667;6.0;6.0;6.0;21.14195011337901;1.625306122447995;22.767256235827006;15.17817082388467;22.767256235827006;0.0;0.0;0.0;25.58353741496603;GUITAR;No-Goal;183.708526077098;173.9502040816325;True;1.625306122447995;9.758321995465508;Me-Goal;1.0;;No-Goal;Me-Goal;No-Goal;;0.0;1.0;0.5;4.201003922804599;-0.9897303447655139;6.0
4;b;11;43;m;electronique;15;20;4.0;;1.0;5.0;;4.0;5.0;3.5;6.0;tou le moment le plus convergent;No-Goal;No-Goal;No-Goal;4.0;;;;No-Goal;1.0;0.0; NaN;; NaN;1.0;toma tient une idee  une matiere un son Ã  un moment ou on sait qu'on s'approche de la fin;1;2.5;4.5;;;;;exp1;More;Familiar;401;9.0;13.304807256235799;10.6787755102041;281.188979591837;275.80122448979597;278.564943310658;9.0;281.188979591837;;2.6705971277400002;272.188979591837;No-Goal;0;268.17498866;206.11498866;99.52498866;3;281.188979591837;0.577350269189626;0.0;5.0;6.0;6.0;5.387755102041012;2.6240362811789737;2.7637188208620387;3.591836734694008;5.387755102041012;1.0;1.0;0.0;;ELECTRO;No-Goal;275.80122448979597;279.8769614512475;True;5.387755102041012;4.0757369614515255;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;7.0
4;b;11;43;m;electronique;15;20;4.0;;1.0;5.0;;4.0;5.0;3.5;6.0;precision;No-Goal;No-Goal;No-Goal;3.5;1.0;1.0;;No-Goal;1.0;1.0;tient tenue / Ã  l'ecoute;; NaN;1.0;tient tenue / Ã  l'ecoute;2;2.5;4.5;;;;;exp1;More;Familiar;402;14.2217233560091;2.7338321995464905;13.0404081632653;233.85555555555598;238.61174603174598;242.20358276643998;2.7338321995464905;242.20358276643998;;3.97995464852608;239.469750566893;No-Goal;0;240.46498866;214.61498866;232.31498866;3;242.20358276643998;0.577350269189626;0.0;6.0;6.0;7.0;4.75619047619;8.348027210883998;3.591836734693999;5.565351473922665;8.348027210883998;0.0;1.0;1.0;;ELECTRO;No-Goal;238.61174603174598;238.029569160998;True;3.591836734693999;0.5821768707479862;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;7.0
4;b;11;43;m;electronique;15;20;4.0;;1.0;5.0;;4.0;5.0;3.5;5.0;attente les uns des autre  mouvement delicat;No-Goal;No-Goal;No-Goal;5.0;0.0;0.0;;No-Goal;0.0;1.0;appel avec aplat reverb;; NaN;0.0; NaN;3;2.5;4.5;;;;;exp1;More;Familiar;403;7.29945578231293;23.5684807256236;9.09836734693878;247.197233560091;243.48167800453498;255.96231292517;7.29945578231293;255.96231292517;;7.0819047619047595;248.662857142857;No-Goal;0;249.69498866;-1.0;225.20498866;2;255.96231292517;1.0;0.0;6.0;5.0;7.0;3.7155555555560227;8.765079365079004;12.480634920635026;8.32042328042335;12.480634920635026;1.0;1.0;2.0;;ELECTRO;No-Goal;243.48167800453498;251.5797732426305;True;12.480634920635026;8.09809523809551;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;7.0
4;b;11;43;m;electronique;15;20;4.0;;1.0;5.0;;4.0;5.0;3.5;3.0;manque de simultaneite Ã§a pourrait aussi Ãªtre une maniere de faire  mais cette fois bof. Grosse ficelle de ma part (pas terrible) et pas perÃ§ue/utilisee par les autresâ¦ et pourquoi pas !;No-Goal;No-Goal;No-Goal;4.0;2.0;1.0;;No-Goal;1.0;0.0; NaN;; NaN;0.0; NaN;4;2.5;4.5;;;;;exp1;More;Familiar;404;3.06907029478458;4.3272108843537405;4.90090702947846;319.731383219955;294.331111111111;326.790340136054;3.06907029478458;326.790340136054;;13.172728647014301;323.72126984127004;No-Goal;0;308.07498866;293.20498866;298.93498866;3;326.790340136054;1.5275252316519499;0.0;6.0;3.0;5.0;25.40027210884398;7.058956916099021;32.459229024943;21.639486016628666;32.459229024943;3.0;1.0;2.0;294.331111111111;ELECTRO;No-Goal;294.331111111111;323.2608616780045;True;32.459229024943;28.929750566893517;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;7.0
